You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
'(ReadTimeoutError("HTTPSConnectionPool(host='cas-bridge.xethub.hf.co', port=443): Read timed out. (read timeout=10)"), '(Request ID: 1f940b92-3a8e-48fe-a25e-7bcae4ee9ec5)')' thrown while requesting GET https://cas-bridge.xethub.hf.co/xet-bridge-us/621ffdc036468d709f174356/d56a0dd1b70da7dd7d680239df56a5cf53543d81ab4d92a3584bf673648d7684?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=cas%2F20251225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20251225T112348Z&X-Amz-Expires=3600&X-Amz-Signature=db816a2edbc8601333f43b2e55570c46e559d4f1bc5dd09d991d3c5c7ef3a74d&X-Amz-SignedHeaders=host&X-Xet-Cas-Uid=62171e3b6a99db28e0b3159d&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27model.safetensors%3B+filename%3D%22model.safetensors%22%3B&x-id=GetObject&Expires=1766665428&Policy=eyJTdGF0ZW1lbnQiOlt7IkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc2NjY2NTQyOH19LCJSZXNvdXJjZSI6Imh0dHBzOi8vY2FzLWJyaWRnZS54ZXRodWIuaGYuY28veGV0LWJyaWRnZS11cy82MjFmZmRjMDM2NDY4ZDcwOWYxNzQzNTYvZDU2YTBkZDFiNzBkYTdkZDdkNjgwMjM5ZGY1NmE1Y2Y1MzU0M2Q4MWFiNGQ5MmEzNTg0YmY2NzM2NDhkNzY4NCoifV19&Signature=aUv7o6yyicH5%7Em4Eb0BNc6p2W15Zy4w9jF7Q308JmeRlvwuXaHUq1DdIssVPj7zEs7rLAfZksgM68m4fTGp5MjzV%7EyuE3e9qKTDrxgVDksiDBUElvrOwbj9e-iD5C3GYMsqk4yrsCwZQiDi-rt6qIX8NFwcOiH43jU06foQyQU%7EJm7CJivTKkE-dBZHZCJEZLYAkvBW8ms2LwFjMu6rMdxYhJz-iYYABZO-WuFz1gkkxZhddSJUAJf%7ElOmyYrqpMJjNP%7EQlbZrcAn1VaL6c9VxQBIYbwviEC97lhxedyFUtlyj54zmMA315POmA4dq94rB3oRp5AxKDRiZNzUY5vSw__&Key-Pair-Id=K2L8F4GPSG1IFC
Retrying in 1s [Retry 1/5].
Initializing t5-base on cuda...
Running full-parameter fine-tuning.
Loading data from data/raw/train_100k.jsonl...
Loaded 100000 samples.
Loading data from data/raw/valid.jsonl...
Loaded 500 samples.

Start Training: 100k | Effective Batch Size: 64 | AMP: bf16
/usr/local/lib/python3.10/dist-packages/apex/_autocast_utils.py:26: FutureWarning: `torch.cuda.amp.autocast_mode._cast(value, dtype)` is deprecated. Please use `torch.amp.autocast_mode._cast(value, 'cuda', dtype)` instead.
  return torch.cuda.amp.autocast_mode._cast(args, torch.get_autocast_gpu_dtype())
/usr/local/lib/python3.10/dist-packages/apex/normalization/fused_layer_norm.py:214: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=False):
Epoch 0 | Batch 0/1563 | Loss: 4.0657
Epoch 0 | Batch 50/1563 | Loss: 3.4979
Epoch 0 | Batch 100/1563 | Loss: 3.4848
Epoch 0 | Batch 150/1563 | Loss: 3.4189
Epoch 0 | Batch 200/1563 | Loss: 3.3446
Epoch 0 | Batch 250/1563 | Loss: 3.3720
Epoch 0 | Batch 300/1563 | Loss: 3.2922
Epoch 0 | Batch 350/1563 | Loss: 3.3392
Epoch 0 | Batch 400/1563 | Loss: 3.2840
Epoch 0 | Batch 450/1563 | Loss: 3.3569
Epoch 0 | Batch 500/1563 | Loss: 3.4382
Epoch 0 | Batch 550/1563 | Loss: 3.3349
Epoch 0 | Batch 600/1563 | Loss: 3.3286
Epoch 0 | Batch 650/1563 | Loss: 3.2633
Epoch 0 | Batch 700/1563 | Loss: 3.2713
Epoch 0 | Batch 750/1563 | Loss: 3.3479
Epoch 0 | Batch 800/1563 | Loss: 3.2793
Epoch 0 | Batch 850/1563 | Loss: 3.2994
Epoch 0 | Batch 900/1563 | Loss: 3.2307
Epoch 0 | Batch 950/1563 | Loss: 3.4374
Epoch 0 | Batch 1000/1563 | Loss: 3.3248
Epoch 0 | Batch 1050/1563 | Loss: 3.1681
Epoch 0 | Batch 1100/1563 | Loss: 3.1479
Epoch 0 | Batch 1150/1563 | Loss: 3.2784
Epoch 0 | Batch 1200/1563 | Loss: 3.2869
Epoch 0 | Batch 1250/1563 | Loss: 3.2571
Epoch 0 | Batch 1300/1563 | Loss: 3.2506
Epoch 0 | Batch 1350/1563 | Loss: 3.3411
Epoch 0 | Batch 1400/1563 | Loss: 3.2506
Epoch 0 | Batch 1450/1563 | Loss: 3.1546
Epoch 0 | Batch 1500/1563 | Loss: 3.1578
Epoch 0 | Batch 1550/1563 | Loss: 3.3554
Epoch 0 | Time: 138.1s | Train: 3.2974 | Val: 3.7356
New best model saved! Val Loss: 3.7356
Epoch 1 | Batch 0/1563 | Loss: 3.0449
Epoch 1 | Batch 50/1563 | Loss: 3.1116
Epoch 1 | Batch 100/1563 | Loss: 3.2465
Epoch 1 | Batch 150/1563 | Loss: 3.0998
Epoch 1 | Batch 200/1563 | Loss: 3.0975
Epoch 1 | Batch 250/1563 | Loss: 3.0302
Epoch 1 | Batch 300/1563 | Loss: 3.0395
Epoch 1 | Batch 350/1563 | Loss: 3.0812
Epoch 1 | Batch 400/1563 | Loss: 3.1370
Epoch 1 | Batch 450/1563 | Loss: 3.0395
Epoch 1 | Batch 500/1563 | Loss: 3.1562
Epoch 1 | Batch 550/1563 | Loss: 3.1247
Epoch 1 | Batch 600/1563 | Loss: 3.1991
Epoch 1 | Batch 650/1563 | Loss: 3.1580
Epoch 1 | Batch 700/1563 | Loss: 3.1377
Epoch 1 | Batch 750/1563 | Loss: 3.0656
Epoch 1 | Batch 800/1563 | Loss: 3.1628
Epoch 1 | Batch 850/1563 | Loss: 3.0987
Epoch 1 | Batch 900/1563 | Loss: 3.1918
Epoch 1 | Batch 950/1563 | Loss: 3.1478
Epoch 1 | Batch 1000/1563 | Loss: 3.1955
Epoch 1 | Batch 1050/1563 | Loss: 3.0394
Epoch 1 | Batch 1100/1563 | Loss: 3.1439
Epoch 1 | Batch 1150/1563 | Loss: 3.1708
Epoch 1 | Batch 1200/1563 | Loss: 3.1268
Epoch 1 | Batch 1250/1563 | Loss: 3.0425
Epoch 1 | Batch 1300/1563 | Loss: 3.1397
Epoch 1 | Batch 1350/1563 | Loss: 3.0191
Epoch 1 | Batch 1400/1563 | Loss: 3.0370
Epoch 1 | Batch 1450/1563 | Loss: 3.2300
Epoch 1 | Batch 1500/1563 | Loss: 3.0597
Epoch 1 | Batch 1550/1563 | Loss: 3.0430
Epoch 1 | Time: 138.1s | Train: 3.1314 | Val: 3.7460
Epoch 2 | Batch 0/1563 | Loss: 3.0703
Epoch 2 | Batch 50/1563 | Loss: 2.9178
Epoch 2 | Batch 100/1563 | Loss: 3.0748
Epoch 2 | Batch 150/1563 | Loss: 2.9745
Epoch 2 | Batch 200/1563 | Loss: 2.9562
Epoch 2 | Batch 250/1563 | Loss: 3.0512
Epoch 2 | Batch 300/1563 | Loss: 3.0186
Epoch 2 | Batch 350/1563 | Loss: 3.0589
Epoch 2 | Batch 400/1563 | Loss: 3.1146
Epoch 2 | Batch 450/1563 | Loss: 3.0345
Epoch 2 | Batch 500/1563 | Loss: 3.0640
Epoch 2 | Batch 550/1563 | Loss: 3.0902
Epoch 2 | Batch 600/1563 | Loss: 2.9973
Epoch 2 | Batch 650/1563 | Loss: 3.0473
Epoch 2 | Batch 700/1563 | Loss: 2.9746
Epoch 2 | Batch 750/1563 | Loss: 3.0346
Epoch 2 | Batch 800/1563 | Loss: 3.0237
Epoch 2 | Batch 850/1563 | Loss: 3.1530
Epoch 2 | Batch 900/1563 | Loss: 2.9957
Epoch 2 | Batch 950/1563 | Loss: 3.0831
Epoch 2 | Batch 1000/1563 | Loss: 3.0739
